date,cars_sampled,ECO2_gmh_sampled,ECO2_micro_sampled,EC_gmh_sampled,cars_nonsampled,ECO2_gmh_nonsampled,ECO2_micro_nonsampled,EC_gmh_nonsampled,cars_total,ECO2_gmh_total,ECO2_micro_total,EC_gmh_total
2022-09-26T00:00:00Z,26710.616666666665,645.5734012279677,4075.589654216967,14943.82873212888,1667919.8012709504,22921.427196533867,144705.97977609764,530588.592512358,1694630.417937617,23567.000597761835,148781.56943031462,545532.4212444868
2022-09-26T01:00:00Z,19111.366666666665,456.502201200293,2881.9583409109405,10567.180583340114,1223443.883561707,16920.448615319143,106821.01398560064,391677.0512805357,1242555.2502283738,17376.950816519435,109702.97232651159,402244.2318638758
2022-09-26T02:00:00Z,14999.15,373.92249028733477,2360.621782117012,8655.613201095712,1204816.1466128945,16881.379614452642,106574.36625285758,390772.6762604778,1219815.2966128944,17255.302104739978,108934.9880349746,399428.2894615735
2022-09-26T03:00:00Z,14990.283333333333,408.96104065452386,2581.8247516068423,9466.690755891756,1067486.3301364963,15200.716959725598,95964.12222048988,351868.4481417962,1082476.6134698298,15609.678000380121,98545.94697209672,361335.13889768795
2022-09-26T04:00:00Z,23286.95,664.3648033633399,4194.222243455429,15378.814892669905,1651845.6297290241,23601.46054681503,148999.11961373125,546330.1052503479,1675132.579729024,24265.82535017837,153193.3418571867,561708.9201430178
2022-09-26T05:00:00Z,58770.3,1770.7808338245875,11179.171930710778,40990.29707927285,5378677.891748278,76482.45230633176,482843.76456017524,1770427.1367206427,5437448.191748278,78253.23314015634,494022.93649088603,1811417.4337999155
2022-09-26T06:00:00Z,97610.53333333334,2885.7674811812894,18218.229047861674,66800.1731754928,12103777.84042872,173848.7534863276,1097530.0093833813,4024276.701072398,12201388.373762053,176734.52096750887,1115748.238431243,4091076.874247891
2022-09-26T07:00:00Z,123873.96666666666,3751.504105059633,23683.73803699263,86840.37280230632,16139149.641919523,235918.91593599663,1489387.0955555341,5461086.017036959,16263023.60858619,239670.42004105626,1513070.8335925268,5547926.389839265
2022-09-26T08:00:00Z,137373.18333333332,4180.631262020024,26392.874128914293,96773.87180601909,16546167.820244111,244030.63223769193,1540597.4257430045,5648857.22772435,16683541.003577445,248211.26349971196,1566990.2998719187,5745631.099530369
2022-09-26T09:00:00Z,125072.06666666667,3889.0301030508317,24551.9577212805,90023.84497802852,15699531.36205427,235725.96674665998,1488168.9819864896,5456619.600617128,15824603.428720936,239614.99684971082,1512720.93970777,5546643.445595157
2022-09-26T10:00:00Z,118333.35,3572.715868132927,22555.024420031103,82701.75620678072,14333522.99860598,208211.7949005402,1314468.402149875,4819717.474549541,14451856.34860598,211784.51076867312,1337023.426569906,4902419.230756322
2022-09-26T11:00:00Z,120799.88333333333,3689.596617746572,23292.907940319266,85407.32911450398,13826645.83366732,200446.4361813858,1265444.6728622841,4639963.8004950415,13947445.717000652,204136.03279913237,1288737.5808026034,4725371.129609546
2022-09-26T12:00:00Z,119569.56666666667,3556.1726023195515,22450.584610603226,82318.8102388785,13402421.801443972,193533.6417235964,1221803.293709573,4479945.410268435,13521991.368110638,197089.81432591594,1244253.8783201764,4562264.2205073135
2022-09-26T13:00:00Z,119211.56666666667,3588.125255722148,22652.30590733679,83058.45499356823,14354477.926807212,202693.91269887338,1279633.287240362,4691988.719881328,14473689.493473878,206282.03795459552,1302285.5931476988,4775047.174874896
2022-09-26T14:00:00Z,129684.28333333334,3953.939392316229,24961.738587854976,91526.37482213492,15238333.568863865,218157.94028576996,1377259.7240263254,5049952.32142986,15368017.852197198,222111.8796780862,1402221.4626141803,5141478.696251995
2022-09-26T15:00:00Z,132394.85,4231.055750307753,26711.21054487218,97941.10533119799,15994348.856966224,231655.9754953017,1462474.5927733693,5362406.840169021,16126743.706966223,235887.03124560945,1489185.8033182414,5460347.945500219
2022-09-26T16:00:00Z,135573.46666666667,4189.7554010868735,26450.47601696258,96985.0787288628,16432853.221531997,239021.05209364672,1508971.2884699919,5532894.72438997,16568426.688198663,243210.8074947336,1535421.7644869545,5629879.803118833
2022-09-26T17:00:00Z,126217.25,3668.299734257516,23158.457918292395,84914.34570040545,15262715.009138526,218850.32297257084,1381630.826847038,5065979.69843914,15388932.259138526,222518.62270682835,1404789.2847653304,5150894.044139545
2022-09-26T18:00:00Z,118032.85,3504.4753485367924,22124.213058944395,81122.11454946279,14478074.40683446,210084.94153944426,1326293.822850027,4863077.3504500985,14596107.25683446,213589.41688798106,1348418.0359089712,4944199.464999561
2022-09-26T19:00:00Z,99392.58333333333,2877.204995225219,18164.17294965416,66601.96748206526,11328975.98405309,163403.58884722172,1031588.31342943,3782490.482574577,11428368.567386424,166280.79384244693,1049752.4863790842,3849092.4500566423
2022-09-26T20:00:00Z,76005.98333333334,2099.010765832554,13251.330592377235,48588.21217204987,7828426.9089693045,112607.04927288207,710903.0888439524,2606644.659094492,7904432.892302638,114706.06003871463,724154.4194363296,2655232.871266542
2022-09-26T21:00:00Z,57872.6,1624.841650671245,10257.838703732605,37612.07524701956,5891259.3683303865,83267.71945448029,525680.047061113,1927493.5058907473,5949131.968330386,84892.56110515153,535937.8857648455,1965105.5811377668
2022-09-26T22:00:00Z,55735.23333333333,1460.834023118877,9222.437014639374,33815.60238701104,4333001.770815616,59880.99300291277,378036.57198808563,1386134.0972896474,4388737.004148949,61341.82702603165,387259.009002725,1419949.6996766585
2022-09-26T23:00:00Z,41038.46666666667,1027.9098949621402,6489.330144963005,23794.210531531022,3066114.6575454106,42209.33459506078,266473.071938515,977067.9304412217,3107153.1242120774,43237.244490022924,272962.402083478,1000862.1409727527
